memory_id,memory_type,scope_type,scope_id,title,summary,facts_json,confidence,valid_from,valid_to,created_ts,source,status,advisor_id
MEM00000083,CRM Memory,Advisor,ADV0021,CRM Memory for ADV0021,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0021"", ""managed_revenue_pct"": 25.16, ""crm_activity_count"": 41}",0.9185,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0021
MEM00000084,Recommendation Memory,Advisor,ADV0021,Recommendation Memory for ADV0021,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0021"", ""managed_revenue_pct"": 25.16, ""crm_activity_count"": 41}",0.8161,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0021
MEM00000085,Advisor Memory,Advisor,ADV0022,Advisor Memory for ADV0022,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0022"", ""managed_revenue_pct"": 30.33, ""crm_activity_count"": 53}",0.7301,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0022
MEM00000086,Revenue Memory,Advisor,ADV0022,Revenue Memory for ADV0022,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0022"", ""managed_revenue_pct"": 30.33, ""crm_activity_count"": 53}",0.908,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0022
MEM00000087,CRM Memory,Advisor,ADV0022,CRM Memory for ADV0022,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0022"", ""managed_revenue_pct"": 30.33, ""crm_activity_count"": 53}",0.7669,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0022
MEM00000088,Recommendation Memory,Advisor,ADV0022,Recommendation Memory for ADV0022,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0022"", ""managed_revenue_pct"": 30.33, ""crm_activity_count"": 53}",0.8951,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0022
MEM00000089,Advisor Memory,Advisor,ADV0023,Advisor Memory for ADV0023,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0023"", ""managed_revenue_pct"": 24.86, ""crm_activity_count"": 57}",0.7366,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0023
MEM00000090,Revenue Memory,Advisor,ADV0023,Revenue Memory for ADV0023,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0023"", ""managed_revenue_pct"": 24.86, ""crm_activity_count"": 57}",0.8074,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0023
MEM00000091,CRM Memory,Advisor,ADV0023,CRM Memory for ADV0023,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0023"", ""managed_revenue_pct"": 24.86, ""crm_activity_count"": 57}",0.751,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0023
MEM00000092,Recommendation Memory,Advisor,ADV0023,Recommendation Memory for ADV0023,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0023"", ""managed_revenue_pct"": 24.86, ""crm_activity_count"": 57}",0.7632,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0023
MEM00000093,Advisor Memory,Advisor,ADV0024,Advisor Memory for ADV0024,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0024"", ""managed_revenue_pct"": 27.98, ""crm_activity_count"": 36}",0.8143,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0024
MEM00000094,Revenue Memory,Advisor,ADV0024,Revenue Memory for ADV0024,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0024"", ""managed_revenue_pct"": 27.98, ""crm_activity_count"": 36}",0.7996,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0024
MEM00000095,CRM Memory,Advisor,ADV0024,CRM Memory for ADV0024,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0024"", ""managed_revenue_pct"": 27.98, ""crm_activity_count"": 36}",0.8412,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0024
MEM00000096,Recommendation Memory,Advisor,ADV0024,Recommendation Memory for ADV0024,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0024"", ""managed_revenue_pct"": 27.98, ""crm_activity_count"": 36}",0.9393,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0024
MEM00000097,Advisor Memory,Advisor,ADV0025,Advisor Memory for ADV0025,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0025"", ""managed_revenue_pct"": 28.81, ""crm_activity_count"": 49}",0.7307,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0025
MEM00000098,Revenue Memory,Advisor,ADV0025,Revenue Memory for ADV0025,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0025"", ""managed_revenue_pct"": 28.81, ""crm_activity_count"": 49}",0.7077,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0025
MEM00000099,CRM Memory,Advisor,ADV0025,CRM Memory for ADV0025,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0025"", ""managed_revenue_pct"": 28.81, ""crm_activity_count"": 49}",0.8376,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0025
MEM00000100,Recommendation Memory,Advisor,ADV0025,Recommendation Memory for ADV0025,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0025"", ""managed_revenue_pct"": 28.81, ""crm_activity_count"": 49}",0.8394,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0025
MEM00000101,Advisor Memory,Advisor,ADV0026,Advisor Memory for ADV0026,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0026"", ""managed_revenue_pct"": 31.04, ""crm_activity_count"": 61}",0.8789,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0026
MEM00000102,Revenue Memory,Advisor,ADV0026,Revenue Memory for ADV0026,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0026"", ""managed_revenue_pct"": 31.04, ""crm_activity_count"": 61}",0.8149,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0026
MEM00000103,CRM Memory,Advisor,ADV0026,CRM Memory for ADV0026,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0026"", ""managed_revenue_pct"": 31.04, ""crm_activity_count"": 61}",0.7785,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0026
MEM00000104,Recommendation Memory,Advisor,ADV0026,Recommendation Memory for ADV0026,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0026"", ""managed_revenue_pct"": 31.04, ""crm_activity_count"": 61}",0.9303,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0026
MEM00000105,Advisor Memory,Advisor,ADV0027,Advisor Memory for ADV0027,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0027"", ""managed_revenue_pct"": 27.78, ""crm_activity_count"": 67}",0.8713,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0027
MEM00000106,Revenue Memory,Advisor,ADV0027,Revenue Memory for ADV0027,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0027"", ""managed_revenue_pct"": 27.78, ""crm_activity_count"": 67}",0.8609,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0027
MEM00000107,CRM Memory,Advisor,ADV0027,CRM Memory for ADV0027,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0027"", ""managed_revenue_pct"": 27.78, ""crm_activity_count"": 67}",0.7735,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0027
MEM00000108,Recommendation Memory,Advisor,ADV0027,Recommendation Memory for ADV0027,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0027"", ""managed_revenue_pct"": 27.78, ""crm_activity_count"": 67}",0.8574,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0027
MEM00000109,Advisor Memory,Advisor,ADV0028,Advisor Memory for ADV0028,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0028"", ""managed_revenue_pct"": 26.31, ""crm_activity_count"": 54}",0.7728,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0028
MEM00000110,Revenue Memory,Advisor,ADV0028,Revenue Memory for ADV0028,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0028"", ""managed_revenue_pct"": 26.31, ""crm_activity_count"": 54}",0.7664,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0028
MEM00000111,CRM Memory,Advisor,ADV0028,CRM Memory for ADV0028,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0028"", ""managed_revenue_pct"": 26.31, ""crm_activity_count"": 54}",0.7662,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0028
MEM00000112,Recommendation Memory,Advisor,ADV0028,Recommendation Memory for ADV0028,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0028"", ""managed_revenue_pct"": 26.31, ""crm_activity_count"": 54}",0.8405,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0028
MEM00000113,Advisor Memory,Advisor,ADV0029,Advisor Memory for ADV0029,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0029"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 53}",0.905,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0029
MEM00000114,Revenue Memory,Advisor,ADV0029,Revenue Memory for ADV0029,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0029"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 53}",0.8244,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0029
MEM00000115,CRM Memory,Advisor,ADV0029,CRM Memory for ADV0029,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0029"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 53}",0.8464,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0029
MEM00000116,Recommendation Memory,Advisor,ADV0029,Recommendation Memory for ADV0029,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0029"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 53}",0.7012,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0029
MEM00000117,Advisor Memory,Advisor,ADV0030,Advisor Memory for ADV0030,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0030"", ""managed_revenue_pct"": 26.0, ""crm_activity_count"": 54}",0.7316,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0030
MEM00000118,Revenue Memory,Advisor,ADV0030,Revenue Memory for ADV0030,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0030"", ""managed_revenue_pct"": 26.0, ""crm_activity_count"": 54}",0.7788,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0030
MEM00000119,CRM Memory,Advisor,ADV0030,CRM Memory for ADV0030,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0030"", ""managed_revenue_pct"": 26.0, ""crm_activity_count"": 54}",0.7957,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0030
MEM00000120,Recommendation Memory,Advisor,ADV0030,Recommendation Memory for ADV0030,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0030"", ""managed_revenue_pct"": 26.0, ""crm_activity_count"": 54}",0.7756,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0030
MEM00000121,Advisor Memory,Advisor,ADV0031,Advisor Memory for ADV0031,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0031"", ""managed_revenue_pct"": 27.99, ""crm_activity_count"": 56}",0.8148,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0031
MEM00000122,Revenue Memory,Advisor,ADV0031,Revenue Memory for ADV0031,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0031"", ""managed_revenue_pct"": 27.99, ""crm_activity_count"": 56}",0.7132,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0031
MEM00000123,CRM Memory,Advisor,ADV0031,CRM Memory for ADV0031,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0031"", ""managed_revenue_pct"": 27.99, ""crm_activity_count"": 56}",0.7585,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0031
MEM00000124,Recommendation Memory,Advisor,ADV0031,Recommendation Memory for ADV0031,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0031"", ""managed_revenue_pct"": 27.99, ""crm_activity_count"": 56}",0.931,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0031
MEM00000125,Advisor Memory,Advisor,ADV0032,Advisor Memory for ADV0032,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0032"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 69}",0.9271,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0032
MEM00000126,Revenue Memory,Advisor,ADV0032,Revenue Memory for ADV0032,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0032"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 69}",0.727,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0032
MEM00000127,CRM Memory,Advisor,ADV0032,CRM Memory for ADV0032,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0032"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 69}",0.7624,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0032
MEM00000128,Recommendation Memory,Advisor,ADV0032,Recommendation Memory for ADV0032,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0032"", ""managed_revenue_pct"": 26.11, ""crm_activity_count"": 69}",0.8957,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0032
MEM00000129,Advisor Memory,Advisor,ADV0033,Advisor Memory for ADV0033,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0033"", ""managed_revenue_pct"": 28.24, ""crm_activity_count"": 35}",0.8989,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0033
MEM00000130,Revenue Memory,Advisor,ADV0033,Revenue Memory for ADV0033,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0033"", ""managed_revenue_pct"": 28.24, ""crm_activity_count"": 35}",0.8427,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0033
MEM00000131,CRM Memory,Advisor,ADV0033,CRM Memory for ADV0033,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0033"", ""managed_revenue_pct"": 28.24, ""crm_activity_count"": 35}",0.8882,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0033
MEM00000132,Recommendation Memory,Advisor,ADV0033,Recommendation Memory for ADV0033,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0033"", ""managed_revenue_pct"": 28.24, ""crm_activity_count"": 35}",0.7894,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0033
MEM00000133,Advisor Memory,Advisor,ADV0034,Advisor Memory for ADV0034,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0034"", ""managed_revenue_pct"": 26.69, ""crm_activity_count"": 39}",0.8367,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0034
MEM00000134,Revenue Memory,Advisor,ADV0034,Revenue Memory for ADV0034,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0034"", ""managed_revenue_pct"": 26.69, ""crm_activity_count"": 39}",0.7696,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0034
MEM00000135,CRM Memory,Advisor,ADV0034,CRM Memory for ADV0034,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0034"", ""managed_revenue_pct"": 26.69, ""crm_activity_count"": 39}",0.8317,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0034
MEM00000136,Recommendation Memory,Advisor,ADV0034,Recommendation Memory for ADV0034,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0034"", ""managed_revenue_pct"": 26.69, ""crm_activity_count"": 39}",0.8525,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0034
MEM00000137,Advisor Memory,Advisor,ADV0035,Advisor Memory for ADV0035,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0035"", ""managed_revenue_pct"": 25.32, ""crm_activity_count"": 46}",0.8501,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0035
MEM00000138,Revenue Memory,Advisor,ADV0035,Revenue Memory for ADV0035,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0035"", ""managed_revenue_pct"": 25.32, ""crm_activity_count"": 46}",0.8987,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0035
MEM00000139,CRM Memory,Advisor,ADV0035,CRM Memory for ADV0035,Recent CRM activity indicates client engagement gap.,"{""advisor_id"": ""ADV0035"", ""managed_revenue_pct"": 25.32, ""crm_activity_count"": 46}",0.9258,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0035
MEM00000140,Recommendation Memory,Advisor,ADV0035,Recommendation Memory for ADV0035,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0035"", ""managed_revenue_pct"": 25.32, ""crm_activity_count"": 46}",0.7688,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0035
MEM00000141,Advisor Memory,Advisor,ADV0036,Advisor Memory for ADV0036,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0036"", ""managed_revenue_pct"": 30.16, ""crm_activity_count"": 56}",0.8971,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0036
MEM00000142,Revenue Memory,Advisor,ADV0036,Revenue Memory for ADV0036,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0036"", ""managed_revenue_pct"": 30.16, ""crm_activity_count"": 56}",0.8766,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0036
MEM00000143,CRM Memory,Advisor,ADV0036,CRM Memory for ADV0036,AGP goal progress requires manager review.,"{""advisor_id"": ""ADV0036"", ""managed_revenue_pct"": 30.16, ""crm_activity_count"": 56}",0.7186,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0036
MEM00000144,Recommendation Memory,Advisor,ADV0036,Recommendation Memory for ADV0036,Advisor has recurring managed revenue opportunity.,"{""advisor_id"": ""ADV0036"", ""managed_revenue_pct"": 30.16, ""crm_activity_count"": 56}",0.811,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0036
MEM00000145,Advisor Memory,Advisor,ADV0037,Advisor Memory for ADV0037,Prior recommendation feedback improved ranking weight.,"{""advisor_id"": ""ADV0037"", ""managed_revenue_pct"": 25.84, ""crm_activity_count"": 56}",0.9199,2025-01-01 00:00:00,2025-12-31 00:00:00,2025-12-31 00:00:00,demo_generator,Active,ADV0037
